12,7501672690399,463,CLOVEX TUBO CREMA 5G  0.05 G/G,ACICLOVIR,TUBO CREMA 5 G 0.05 G/G,TUBO,5,GRAMOS,CREMA,0.05G/G,10,43.78,43.78,0,ULTRA,0,,273M2004,IV,ARLEX DE MEXICO S.A. DE C.V.,MEXICO,IX,67.36,N
13,736085270075,356,SOPHIVIR UNGENA TUBO UNGÜENTO 7G 30 MG/G,ACICLOVIR,TUBO UNGÜENTO 4.5 G 30 MG/G,TUBO,7,MILIGRAMOS,UNGÜENTO,30MG/G,10,318.93,318.93,0,SOPHIA,0,X,047M94,IV,LABORATORIOS SOPHIA S.A. DE C.V.,MEXICO,IX,572.11,P
14,7501123015405,231,M.V.I. FRASCO AMPULA LIOFILIZADO 5ML 100MG/0.4MG/0.060MG/0.005MG/15MG/3.6MG/40MG/4MG/3MG/3.300 U.I./200 U.I./10 U.I./0.2 MG,ACIDO ASCORBICO (VITAMINA C) 100 MG. ACIDO FOLICO. 0.4 MG. BIOTINA 0.060MG. CIANOCOBALAMINA (VITAMINA B12) 0.005 MG. DEXPANTENOL EQUIVALENTE A DE ACIDO PANTOTENOICO 15 MG. 5-FOSFATO SODICO DE RIBOFLAVINA DIHIDRATADA EQUIVALENTE A DE RIBOFLAVINA (VITAMINA B2) 3.6MG. NICOTINAMIDA (NIACINAMIDA) 40 MG. CLORHIDRATO DE PIRIDOXINA EQUIVALENTE A DE PIRIDOXINA (VITAMINA B6) 4 MG. CLORHIDRATO DE TIAMINA EQUIVALENTE A DE TIAMINA (VITAMINA B1) 3MG. RETINOL (PALMITATO DE VITAMINA A) 3.300 U.I.. COLECALCIFEROL (VITAMINA D3). 200 U.I.. ACETATO DE DL-ALFATOCOFEROL (VITAMINA E). 10 U.I.. FITOMENADIONA (VITAMINA K1). 0.2 MG.,FRASCO AMPULA LIOFILIZADO 5 ML 100 MG/0.4 MG/0.060 MG/0.005 MG/15 MG/3.6 MG/40 MG/4 MG/3 MG/3.300 U.I./200 U.I./10 U.I./0.2 MG,CAJA,1,MILIGRAMOS,FRASCO ÁMPULA,100MG/0.4MG/0.060MG/0.005MG/15MG/3.6MG/40MG/4MG/3MG/3.300 U.I./200 U.I./10 U.I./0.2 MG,10,150.5,150.5,0,GROSSMAN,0,,062M84,IV,LABORATORIOS GROSSMAN S.A.,MEXICO,IX,172.99,N
15,8054083005058,11,HUMIRA CAJA CON SOLUCION INYECTABLE 40MG/0.8 ML EN JERINGA PRELLENADA,ADALIMUMAB,CAJA CON SOLUCION INYECTABLE 40MG/0.8 ML EN JERINGA PRELLENADA,CAJA,1,MILIGRAMOS,SOLUCION INYECTABLE,40MG/0.8ML,10,9858.8,9858.8,0,ESPECIALIDAD,0,,195M2003,IV,ABBVIE BIORESEARCH CENTER,EUA,I,10060,P
16,7501537102098,446,BRUZOL CAJA CON 6 TABLETAS 200 MG,ALBENDAZOL,CAJA CON 6 TABLETAS 200 MG,CAJA,6,MILIGRAMOS,TABLETAS,200MG,10,31.58,31.58,0,SEVI,0,,216M89,IV,IMPORTADORA Y MANUFACTURERA BRULUART S.A.,MEXICO,IX,36.3,N
17,7501825300908,441,BRADELMIN FRASCO SUSPENSION 20 ML 200MG,ALBENDAZOL,FRASCO SOLUCION 10 ML 200 MG,FRASCO,20,MILIGRAMOS,SUSPENSIÓN,200MG,10,31.59,31.59,0,SEVI,0,X,332M96,IV,DEGORT´S CHEMICAL S.A. DE C.V.,MEXICO,IX,70.2,N
18,7502006920038,505,FARMIVER CAJA CON 2 TABLETAS 200 MG/150 MG,ALBENDAZOL/QUINFAMIDA,CAJA CON 2 TABLETAS 200 MG/150 MG,CAJA,2,MILIGRAMOS,TABLETAS,200MG/150MG,10,101.79,101.79,0,SEVI,0,,173M2012,VI,FARMACOS CONTINENTALES S.A. DE C.V.,MEXICO,IX,117,N
19,7501070618957,420,ZENTEL DUAL FRASCO SUSPENSION 400MG/100MG  10 ML,ALBENDAZOL/QUINFAMIDA,FRASCO SUSPENSION 400MG/100MG  10 ML,FRASCO,10,MILIGRAMOS,SUSPENSIÓN,400MG/100MG,10,140.4,140.4,0,SANFER,0,,037M2015,VI,GRIMMAN S.A. DE C.V.,MEXICO,IX,195,P
20,7502216803213,427,ALENDRONICO ULTRA CAJA 4 TABLETAS 70 MG,ALENDRONATO SODICO,CAJA 4 COMPRIMIDOS O GRAGEAS 70 MG,CAJA,4,MILIGRAMOS,TABLETAS,70MG,10,506.38,506.38,0,SEVI,0,X,129M2011,IV,ULTRA LABORATORIOS S.A. DE C.V.,MEXICO,IX,582.05,N
21,7501092770466,46,ALFA D CAJA CON 30 CAPSULAS 1 MCG,ALFACALCIDOL,CAJA CON 30 CAPSULAS 1 MCG,CAJA,30,MICROGRAMOS,CÁPSULAS,1MCG,10,699.48,699.48,0,TAKEDA,0,,103M95,IV,CATALENT GERMANY EBERBACH GMBH,ALEMANIA,III,804,P
22,7501573900139,557,METILDOPA BIOMEP CAJA CON 30 TABLETAS 250 MG,ALFAMETILDOPA (METILDOPA),CAJA CON 30 TABLETAS 250 MG,CAJA,30,MILIGRAMOS,TABLETAS,250MG,10,42.7,42.7,0,ULTRA,0,,343M89,IV,BIOMEP S.A. DE C.V.,MEXICO,IX,122,N
23,7501328979601,414,XATRAL OD CAJA CON 28 TABLETAS DE LIBERACION PROLONGADA 10 MG,ALFUZOSINA CLORHIDRATO DE,CAJA CON 28 TABLETAS DE LIBERACION PROLONGADA 10 MG,CAJA,28,MILIGRAMOS,TABLETAS DE LIBERACIÓN PROLONGADA,10MG,10,1494.29,1494.29,0,VARIOS,0,,534M2000,IV,SANOFI WINTHROP INDUSTRIE,FRANCIA,III,1717.58,P
24,7501124813833,315,RASILLES CAJA CON 28 COMPRIMIDOS 300 MG,ALISKIRENO HEMIFUMARATO DE,CAJA CON 28 COMPRIMIDOS 300 MG,CAJA,28,MILIGRAMOS,COMPRIMIDOS,300MG,10,1043.13,1043.13,0,DESCONTINUADO,0,,264M2007,IV,NOVARTIS PHARMA SPA,ITALIA,III,1199,P
25,7501124815554,316,RASILLES HCT CAJA CON 28 COMPRIMIDOS 300/12.5 MG,ALISKIRENO. HEMIFUMARATO DE/HIDROCLOROTIAZIDA,CAJA CON 28 COMPRIMIDOS 300/12.5 MG,CAJA,28,MILIGRAMOS,COMPRIMIDOS,300/12.5MG,10,161.46,161.46,0,DESCONTINUADO,0,,046M2009,IV,NOVARTIS FARMA SPA,ITALIA,III,1091,P
26,7501314704262,331,SABRO FRASCO POLVO 120 ML  1 G / 5 ML,ALOGLUTAMOL,FRASCO POLVO 120 ML 1 G / 5 ML,FRASCO,120,GRAMOS,POLVO,1G/5ML,10,20.71,20.71,0,VARIOS,0,,101M80,IV,LABORATORIOS SENOSIAIN S.A. DE C.V.,MEXICO,IX,164.98,P
27,7501537102104,601,PURIBEL 300 CAJA CON 20 TABLETAS 300 MG,ALOPURINOL,CAJA CON 20 TABLETAS 300 MG,CAJA,20,MILIGRAMOS,TABLETAS,300MG,10,72.1,72.1,0,SEVI,0,,0365M79,IV,IMPORTADORA Y MANUFACTURERA BRULUART S.A.,MEXICO,IX,75.9,N
28,7501385495403,694,ZAMOPRAX CAJA CON 30 TABLETAS 0.25 MG,ALPRAZOLAM,CAJA CON 30 TABLETAS 0.25 MG,CAJA,30,MILIGRAMOS,TABLETAS,0.25MG,10,200.97,200.97,0,HORMONA,0,,510M2005,II,LACER S.A,ESPAÑA,III,231,P
29,7501385495410,695,ZAMOPRAX CAJA CON 30 TABLETAS 0.50 MG,ALPRAZOLAM,CAJA CON 30 TABLETAS 0.50 MG,CAJA,30,MILIGRAMOS,TABLETAS,0.50MG,10,260.13,260.13,0,HORMONA,0,,510M2005,II,LACER S.A,ESPAÑA,III,299,P
30,7501384502232,671,ALZAM CAJA CON 30 TABLETAS 1MG,ALPRAZOLAM,CAJA CON 30 TABLETAS 1 MG,CAJA,30,MILIGRAMOS,TABLETAS,1MG,10,282.88,282.88,0,CONTROLADO,0,,344M2000,II,PSICOFARMA S.A. DE C.V.,MEXICO,IX,544,P
31,7501101649653,337,SEBRYL SHAMPO FRASCO SOLUCION 150G  5G / 0.2G / 3G 100 G,ALQUITRAN DE HULLA / ALANTOINA / CLIOQUINOL,FRASCO SOLUCION 150G  5G / 0.2G / 3G 100 G,FRASCO,150,GRAMOS,SHAMPOO,5G / 0.2G / 3G 100 G,10,298.41,298.41,0,EMEQUR,0,,56611,VI,LABORATORIOS SILANES S.A. DE C.V.,MEXICO,IX,343,P
32,780083140595,591,PLUSGEL FRASCO SUSPENSION 360 ML 3.7/4/0.5G/100ML,ALUMINIO HIDROXIDO DE- MAGNESIO HIDROXIDO DE-DIMETICONA,FRASCO SUSPENSION 360 ML 3.7/4/0.5 G/100 ML,FRASCO,360,GRAMOS,SUSPENSIÓN,3.7/4/0.5G/100ML,10,100.58,100.58,0,SEVI,0,,72311,VI,PRODUCTOS FARMACEUTICOS COLLINS S.A. DE C.V.,MEXICO,IX,128.95,N
33,7501384504885,218,KINESTREL CAJA CON 30 TABLETAS 100 MG,AMANTADINA,CAJA CON 30 TABLETAS 100 MG,CAJA,30,MILIGRAMOS,TABLETAS,100MG,10,336.99,336.99,0,VARIOS,0,,534M2003,IV,PSICOFARMA S.A. DE C.V.,MEXICO,IX,407,P
34,7502003380514,443,BROGAL FRASCO SOLUCION 120 ML  300MG/100 ML,AMBROXOL,FRASCO SOLUCION 120 ML 300 MG/100 ML,FRASCO,120,MILIGRAMOS,SOLUCIÓN,300MG/100ML,10,112.23,112.23,0,SEVI,0,,247M92,VI,FARMACEUTICOS RAYERE S.A.,MEXICO,IX,129,N
35,7502003380538,444,BROGAL FRASCO SOLUCION GOTERO 30 ML 0.750G/100ML,AMBROXOL,FRASCO SOLUCION GOTERO 30 ML 0.750 G/100 ML,FRASCO,30,GRAMOS,SOLUCIÓN,0.750G/100ML,10,51.3,51.3,0,SEVI,0,,247M92,VI,FARMACEUTICOS RAYERE S.A.,MEXICO,IX,114,N
36,7501537102111,585,OXOLVAN CAJA CON 20 TABLETAS 0.030 G,AMBROXOL CLORHIDRATO,CAJA CON 20 COMPRIMIDOS O TABLETAS 0.030 G,CAJA,20,GRAMOS,TABLETAS,0.030G,10,45.93,45.93,0,SEVI,0,X,279M89,IV,IMPORTADORA Y MANUFACTURERA BRULUART S.A.,MEXICO,IX,52.8,N
37,7501349020603,713,AMIKACINA AMSA FRASCO CON 2 AMPULA 2 ML 100 MG,AMIKACINA SULFATO DE,FRASCO AMPULA 2 ML 100 MG,FRASCO,2,MILIGRAMOS,AMPULA,100 MG,10,22.5,22.5,0,SEVI,0,X,249M87,IV,LABORATORIOS PISA S.A. DE C.V.,MEXICO,IX,90,N
38,7501349021488,712,AMIKACINA AMSA CAJA CON 2 FRASCOS AMPULA 2 ML 500 MG,AMIKACINA SULFATO DE,FRASCO AMPULA 2 ML 500 MG,FRASCO,2,MILIGRAMOS,AMPULA,500 MG,10,155.73,155.73,0,SEVI,0,X,249M87,IV,LABORATORIOS PISA S.A. DE C.V.,MEXICO,IX,179,N
39,7501326000314,251,MODURETIC CAJA CON 30 TABLETAS 5/50 MG,AMILORIDA-HIDROCLOROTIAZIDA,CAJA CON 30 TABLETAS 5/50 MG,CAJA,30,MILIGRAMOS,TABLETAS,5/50MG,10,9.06,9.06,0,VARIOS,0,,74899,IV,FROSST IBERICA S.A.,ESPAÑA,III,69.13,P
40,7501314702657,172,FLUMIL CAJA CON 20 CAPSULAS 40/1.5 /1.5 MG,AMINOFENAZONA/BUFENINA/DIFENILPIRALINA,CAJA CON 20 CAPSULAS 40/1.5 /1.5 MG,CAJA,20,MILIGRAMOS,CÁPSULAS,40/1.5/1.5MG,10,243.6,243.6,0,SENOSIAN IPAL,0,,82442,IV,LABORATORIOS SENOSIAIN S.A. DE C.V.,MEXICO,IX,280,P
41,7501314702640,173,FLUMIL FRASCO SOLUCION 25 ML  2 G / 75 / 75 MG / 100 ML,AMINOFENAZONA/BUFENINA/DIFENILPIRALINA,FRASCO SOLUCION PEDIATRICA 25 ML 2 G / 75 / 75 MG / 100 ML,FRASCO,25,MILIGRAMOS,SOLUCIÓN,2G/75/75MG/100ML,10,180.69,180.69,0,SENOSIAN IPAL,0,,82432,IV,LABORATORIOS SENOSIAIN S.A. DE C.V.,MEXICO,IX,280,P
42,7501471886863,630,TECNOVID CAJA CON 20 TABLETAS 200 MG,AMIODARONA,CAJA CON 20 TABLETAS 200 MG,CAJA,20,MILIGRAMOS,TABLETAS,200MG,10,119.36,119.36,0,TECNOFARMA,0,,231M2004,IV,TECNOFARMA S.A. DE C.V.,MEXICO,IX,131.17,N
43,7501384503123,663,ANAPSIQUE CAJA CON 50 TABLETAS 25 MG,AMITRIPTILINA. CLORHIDRATO DE,CAJA CON 50 TABLETAS 25 MG,CAJA,50,MILIGRAMOS,TABLETAS,25MG,10,341.25,341.25,0,CONTROLADO,0,,85953,III,PSICOFARMA S.A. DE C.V.,MEXICO,IX,375,P
44,7502223555372,566,NABLODY CAJA CON 30 TABLETAS 5 MG,AMLODIPINA BESILATO DE,CAJA CON 30 TABLETAS 5 MG,CAJA,30,MILIGRAMOS,TABLETAS,5MG,10,217.5,217.5,0,SYNTHON,0,,202M2014,IV,PRODUCTOS MEDIX S.A. DE C.V.,MEXICO,IX,250,P
45,7501094916671,160,EXFORGE CAJA CON 28 COMPRIMIDOS 5MG/160MG,AMLODIPINA BESILATO DE / VALSARTAN,CAJA CON 28 COMPRIMIDOS 5 MG/160 MG,CAJA,28,MILIGRAMOS,COMPRIMIDOS,5MG/160MG,10,1168.41,1168.41,0,NOVARTIS,0,,159M2007,IV,NOVARTIS FARMACEUTICA SA,ESPAÑA,III,1343,P
46,7501124815851,161,EXFORGE HCT CAJA 28 COMPRIMIDOS 5MG / 160MG / 12.5MG,AMLODIPINA BESILATO DE / VALSARTAN / HIDROCLOROTIAZIDA,CAJA 28 COMPRIMIDOS 5 MG / 160 MG / 12.5 MG,CAJA,28,MILIGRAMOS,COMPRIMIDOS,5MG/160MG/12.5MG,10,1325.01,1325.01,0,NOVARTIS,0,,200M2009,IV,NOVARTIS FARMACEUTICA SA,ESPAÑA,III,1523,P
47,7501385490521,714,AMOXICILINA HORMONA CAJA CON 12 CAPSULAS 500 MG,AMOXICILINA TRIHIDRATADA,CAJA CON 12 CAPSULAS 500 MG,CAJA,12,MILIGRAMOS,CÁPSULAS,500MG,10,73.08,73.08,0,HORMONA,0,,093M94,IV,GRIMMAN S.A. DE C.V.,MEXICO,IX,84,N
48,7501385491436,715,AMOXICILINA HORMONA FRASCO SUSPENSION 75 ML 250 MG,AMOXICILINA TRIHIDRATADA,FRASCO SUSPENSION 75 ML 250 MG,FRASCO,75,MILIGRAMOS,SUSPENSIÓN,250MG,10,93.96,93.96,0,HORMONA,0,,231M94,IV,GRIMMAN S.A. DE C.V.,MEXICO,IX,108,N
49,7501385491443,716,AMOXICILINA HORMONA FRASCO SUSPENSION 75 ML 500 MG,AMOXICILINA TRIHIDRATADA,FRASCO SUSPENSION 75 ML 500 MG,FRASCO,75,MILIGRAMOS,SUSPENSIÓN,500MG,10,96.57,96.57,0,HORMONA,0,,231M94,IV,GRIMMAN S.A. DE C.V.,MEXICO,IX,111,N
50,7503000422887,699,BROMIXEN CAJA CON 12 CAPSULAS 500/8MG,AMOXICILINA TRIHIDRATADA/BROMHEXINA CLORHIDRATO DE,CAJA CON 12 CAPSULAS 500/8 MG,CAJA,12,MILIGRAMOS,CÁPSULAS,500/8MG,10,83.52,83.52,0,ULTRA,0,,379M98,IV,PRODUCTOS MAVER S.A. DE C.V.,MEXICO,IX,96,N
51,7501070635411,705,PENAMOX M FRASCO SUSPENSION 75 ML 250/8MG/5ML,AMOXICILINA TRIHIDRATADA/BROMHEXINA CLORHIDRATO DE,FRASCO SUSPENSION 75 ML 250/8 MG /5ML,FRASCO,75,MILIGRAMOS,SUSPENSIÓN,250/8MG /5ML,10,218.37,218.37,0,SANFER,0,,89407,IV,GRIMMAN S.A. DE C.V.,MEXICO,IX,251,P
52,7502009740206,736,CLAMOXIN FRASCO SUSPENSION 60 ML 125 MG/31.25 MG,AMOXICILINA TRIHIDRATADA/CLAVULANATO DE POTASIO,FRASCO SUSPENSION 60 ML 125 MG/31.25 MG,FRASCO,60,MILIGRAMOS,SUSPENSION,125MG/31.25MG,10,24.75,24.75,0,SEVI,0,,015M99,IV,PRODUCTOS MAVER S.A. DE C.V.,MEXICO,IX,99,N
53,780083144319,749,GIMACLAV FRASCO 15 TABLETAS 500/125 MG,AMOXICILINA TRIHIDRATADA/CLAVULANATO DE POTASIO (CLAVULANICO ACIDO),FRASCO 15 TABLETAS 500/125 MG,FRASCO,15,MILIGRAMOS,TABLETAS,500/125MG,10,318.42,318.42,0,SEVI,0,,480M2004,IV,PRODUCTOS FARMACEUTICOS COLLINS S.A. DE C.V.,MEXICO,IX,366,N
54,7502009740503,735,CLAMOXIN 12H FRASCO SUSPENSION 50 ML  400/57 MG /5ML,AMOXICILINA TRIHIDRATADA/CLAVULANATO DE POTASIO (CLAVULANICO ACIDO),FRASCO SUSPENSION 50 ML 400/57 MG /5 ML,FRASCO,50,MILIGRAMOS,SUSPENSIÓN,400/57 MG /5ML,10,125.28,125.28,0,SEVI,0,,421M2001,IV,PRODUCTOS MAVER S.A. DE C.V.,MEXICO,IX,144,N
55,7501258204484,717,AMOXICILINA/CLAVULANATO ACIDO FRASCO SUSPENSION 75 ML 250/62.5 MG SERRAL,AMOXICILINA TRIHIDRATADA/CLAVULANATO DE POTASIO (CLAVULANICO ACIDO),FRASCO SUSPENSION 75 ML 250/62.5 MG,FRASCO,75,MILIGRAMOS,SUSPENSIÓN,250/62.5MG,10,87.59,87.59,0,SEVI,0,,097M2001,IV,FARMABIOT S.A. DE C.V.,MEXICO,IX,194.66,N
56,7501349021037,718,AMPICILINA AMSA FRASCO AMPULA 1GR,AMPICILINA,FRASCO AMPULA 1GR,FRASCO,1,GRAMOS,AMPULA,1GR,10,11.25,11.25,0,SEVI,0,,78553,IV,LABORATORIOS PISA S.A. DE C.V.,MEXICO,IX,45,N
57,7501349021051,719,AMPICILINA AMSA FRASCO AMPULA 500 MG,AMPICILINA,FRASCO AMPULA 500 MG,FRASCO,1,MILIGRAMOS,AMPULA,500MG,10,12,12,0,SEVI,0,,78553,IV,LABORATORIOS PISA S.A. DE C.V.,MEXICO,IX,40,N
58,7502001163799,759,ZUMORIN CAJA CON 12 TABLETAS 1 G,AMPICILINA TRIHIDRATADA,CAJA CON 12 COMPRIMIDOS 1 G,CAJA,12,GRAMOS,TABLETAS,1G,10,100.8,100.8,0,SEVI,0,X,206M2001,IV,ANTIBIOTICOS DE PUEBLA S.A. DE .C.V,MEXICO,IX,126,N
59,7503000422719,755,PENTIVER FRASCO SUSPENSION 90 ML 250 MG,AMPICILINA TRIHIDRATADA,FRASCO SUSPENSION 90 ML 250 MG,FRASCO,90,MILIGRAMOS,SUSPENSION,250MG,10,14.58,14.58,0,SEVI,0,,74016,IV,PRODUCTOS MAVER S.A. DE C.V.,MEXICO,IX,81,N
60,7502223555020,550,MAGEMIV CAJA CON 28 TABLETAS 1 MG,ANASTROZOL,CAJA CON 28 TABLETAS 1 MG,CAJA,28,MILIGRAMOS,TABLETAS,1MG,10,1930.96,1930.96,0,SYNTHON,0,,069M2013,IV,SYNTHON HISPANIA SL,ESPAÑA,III,2387.61,N
61,7501043162760,412,WELLBUTRIN CAJA CON 15 TABLETAS 150 MG,ANFEBUTAMONA,CAJA CON 15 TABLETAS 150 MG,CAJA,15,MILIGRAMOS,TABLETAS,150MG,10,806.78,806.78,0,DIESBA/NORVENT,0,,354M98,IV,GLAXOSMITHKLINE LLC,EUA,I,927.34,P
62,7501326000215,769,EMEND CAJA 1 CAPSULA 125 MG Y 2 CAPSULAS DE 80 MG,APREPITANT,CAJA 1 CAPSULA 125 MG Y 2 CAPSULAS DE 80 MG,CAJA,3,MILIGRAMOS,CÁPSULAS,125MG/80MG,10,360.9,360.9,0,ESPECIALIDAD,0,,130M2003,IV,ALKERMES PHARMA IRELAND LTD,IRLANDA,III,1804.52,P
63,7502223556157,608,RIPIZOLNEV CAJA CON 20 TABLETAS 15 MG,ARIPIPRAZOLE,CAJA CON 20 TABLETAS 15 MG,CAJA,20,MILIGRAMOS,TABLETAS,15MG,10,300,300,0,SYNTHON,0,,217M2016,IV,SYNTHON HISPANIA SL,ESPAÑA,III,1200,N
64,7501258207010,584,OXITAL-C CAJA CON 10 COMPRIMIDOS EFERVESCENTE 2 GR,ASCORBICO ACIDO,CAJA CON 10 COMPRIMIDOS EFERVESCENTE 2 GR,CAJA,10,GRAMOS,COMPRIMIDOS EFERVESCENTE,2GR,10,141.98,141.98,0,SEVI,0,,036V2003,VI,SERRAL S.A. DE C.V.,MEXICO,IX,262.94,N
65,7501109763948,456,CARTENOL CAJA CON 30 TABLETAS 50 MG,ATENOLOL,CAJA CON 28 TABLETAS 50 MG,CAJA,30,MILIGRAMOS,TABLETAS,50MG,10,106.51,106.51,0,SEVI,0,X,409M2014,IV,QUIMICA Y FARMACIA S.A. DE.C.V.,MEXICO,IX,122.43,N
66,7502216930551,192,HIGROTON BLOK CAJA CON 28 TABLETAS 100/25 MG,ATENOLOL-CLORTALIDONA,CAJA CON 28 TABLETAS 100/25 MG,CAJA,28,MILIGRAMOS,TABLETAS,100/25MG,10,458.37,458.37,0,SANDOZ,0,,386M2008,IV,SALUTAS PHARMA GMBH,ALEMANIA,III,526.87,P
67,7502216930568,193,HIGROTON BLOK CAJA CON 28 TABLETAS 50/12.5 MG,ATENOLOL-CLORTALIDONA,CAJA CON 28 TABLETAS 50/12.5 MG,CAJA,28,MILIGRAMOS,TABLETAS,50/12.5MG,10,249.69,249.69,0,SANDOZ,0,,386M2008,IV,SALUTAS PHARMA GMBH,ALEMANIA,III,287.01,P
68,7501082212174,361,STRATTERA CAJA 14 CAPSULAS 10 MG,ATOMOXETINA CLORHIDRATO,CAJA 14 CAPSULAS 10 MG,CAJA,14,MILIGRAMOS,CÁPSULAS,10 MG,10,139.44,139.44,0,FARDISA,0,,220M2003,IV,LILLY DEL CARIBE INC,PUERTO RICO,I,861,P
69,7501082212198,362,STRATTERA CAJA 14 CAPSULAS 60 MG,ATOMOXETINA CLORHIDRATO,CAJA 14 CAPSULAS 60 MG,CAJA,14,MILIGRAMOS,CÁPSULAS,60 MG,10,605.29,605.29,0,EMEQUR,0,,220M2003,IV,LILLY DEL CARIBE INC,PUERTO RICO,I,830.5,P
70,7501082212167,363,STRATTERA CAJA CON 14 CAPSULAS 18 MG,ATOMOXETINA CLORHIDRATO,CAJA CON 14 CAPSULAS 18 MG,CAJA,14,MILIGRAMOS,CÁPSULAS,18MG,10,134.5,134.5,0,VARIOS,0,,220M2003,IV,LILLY DEL CARIBE INC,PUERTO RICO,I,830.5,P
71,7501384545352,236,MASENNUS CAJA CON 14 CAPSULAS 40 MG,ATOMOXETINA CLORHIDRATO,CAJA CON 14 CAPSULAS 40 MG,CAJA,14,MILIGRAMOS,CÁPSULAS,40MG,10,449.79,449.79,0,VARIOS,0,,123M2015,IV,NEOLPHARMA S.A. DE C.V.,MEXICO,IX,517,P
72,7502216931848,84,BLODIVIT CAJA CON 30 TABLETAS 80 MG,ATORVASTATINA,CAJA CON 15 TABLETAS 80 MG,CAJA,30,MILIGRAMOS,TABLETAS,80MG,10,790.33,790.33,0,SANDOZ,0,X,020M2011,IV,LEK PHARMACEUTICALS D.D.,ESLOVENIA,III,908.43,P
73,7502213146672,396,VASCOL CAJA CON 30 TABLETAS 20 MG,ATORVASTATINA CALCICA,CAJA CON 30 TABLETAS 20 MG,CAJA,30,MILIGRAMOS,TABLETAS,20 MG,10,495.03,495.03,0,PROBIOMED,0,,522M2000,IV,PROBIOMED S.A. DE C.V.,MEXICO,IX,569,P
